timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649937466248,488,/addtocart-207,200,OK,Full Transaction Thread Group 2-5,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,488,0,0
1649937466737,1030,/index.html-208,200,OK,Full Transaction Thread Group 2-5,text,true,,19926,517,7,8,https://www.demoblaze.com/index.html,966,0,722
1649937467768,367,/addtocart-258,200,OK,Full Transaction Thread Group 2-5,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,367,0,0
1649937468136,416,/addtocart-260,200,OK,Full Transaction Thread Group 2-5,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,416,0,0
1649937468552,435,/index.html-261,200,OK,Full Transaction Thread Group 2-5,text,true,,19926,518,7,8,https://www.demoblaze.com/index.html,380,0,0
1649937468988,659,/addtocart-314,200,OK,Full Transaction Thread Group 2-5,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,659,0,0
1649937469647,364,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-5,text,true,,739,487,7,8,https://api.demoblaze.com/viewcart,364,0,0
1649937470012,348,cart/view-339,200,OK,Full Transaction Thread Group 2-5,text,true,,876,449,6,7,https://api.demoblaze.com/view,348,0,0
1649937470360,372,cart/view-340,200,OK,Full Transaction Thread Group 2-5,text,true,,813,450,6,7,https://api.demoblaze.com/view,372,0,0
1649937470732,347,cart/view-341,200,OK,Full Transaction Thread Group 2-5,text,true,,716,450,6,7,https://api.demoblaze.com/view,347,0,0
1649937471080,488,cart/view-342,200,OK,Full Transaction Thread Group 2-5,text,true,,860,449,7,8,https://api.demoblaze.com/view,488,0,0
1649937471568,349,cart/view-343,200,OK,Full Transaction Thread Group 2-5,text,true,,758,450,6,7,https://api.demoblaze.com/view,349,0,0
1649937471917,601,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-5,text,true,,585,493,6,7,https://api.demoblaze.com/deleteitem,601,0,0
1649937472518,395,delete items/view-374,200,OK,Full Transaction Thread Group 2-5,text,true,,875,449,6,7,https://api.demoblaze.com/view,395,0,0
1649937472913,441,delete items/view-373,200,OK,Full Transaction Thread Group 2-5,text,true,,763,450,7,8,https://api.demoblaze.com/view,441,0,0
1649937473354,332,delete items/view-372,200,OK,Full Transaction Thread Group 2-5,text,true,,904,450,7,8,https://api.demoblaze.com/view,332,0,0
1649937473687,329,delete items/view-370,200,OK,Full Transaction Thread Group 2-5,text,true,,473,476,7,8,https://api.demoblaze.com/view,329,0,0
1649937474017,343,delete items/view-378,200,OK,Full Transaction Thread Group 2-5,text,true,,725,450,6,7,https://api.demoblaze.com/view,343,0,0
1649937474361,346,delete items/deleteitem-381,200,OK,Full Transaction Thread Group 2-5,text,true,,480,493,6,7,https://api.demoblaze.com/deleteitem,346,0,0
1649937474707,367,delete items/viewcart-400,200,OK,Full Transaction Thread Group 2-5,text,true,,853,487,6,7,https://api.demoblaze.com/viewcart,367,0,0
1649937475074,342,delete items/view-405,200,OK,Full Transaction Thread Group 2-5,text,true,,860,449,7,8,https://api.demoblaze.com/view,342,0,0
1649937475417,337,delete items/view-406,200,OK,Full Transaction Thread Group 2-5,text,true,,816,450,7,8,https://api.demoblaze.com/view,337,0,0
1649937475754,342,delete items/view-404,200,OK,Full Transaction Thread Group 2-5,text,true,,749,450,7,8,https://api.demoblaze.com/view,342,0,0
1649937476096,566,place order/deletecart-411,200,OK,Full Transaction Thread Group 2-5,text,true,,340,466,7,8,https://api.demoblaze.com/deletecart,566,0,0
1649937476605,397,contact/config.json-585,200,OK,Send Message Thread Group 3-1,text,true,,678,476,1,7,https://www.demoblaze.com/config.json,397,0,0
1649937465099,12006,Transaction Controller,200,"Number of samples in transaction : 27, number of failing samples : 0",Full Transaction Thread Group 2-6,,true,,55303,12993,7,8,null,0,7,845
1649937465099,762,/login-151,200,OK,Full Transaction Thread Group 2-6,text,true,,681,485,6,7,https://api.demoblaze.com/login,762,0,323
1649937465863,358,/view-202,200,OK,Full Transaction Thread Group 2-6,text,true,,723,452,6,7,https://api.demoblaze.com/view,358,0,0
1649937466221,418,/addtocart-205,200,OK,Full Transaction Thread Group 2-6,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,418,0,0
1649937466639,536,/addtocart-207,200,OK,Full Transaction Thread Group 2-6,text,true,,331,544,7,8,https://api.demoblaze.com/addtocart,536,0,0
1649937467176,894,/index.html-208,200,OK,Full Transaction Thread Group 2-6,text,true,,19926,517,7,8,https://www.demoblaze.com/index.html,837,0,522
1649937468071,479,/addtocart-258,200,OK,Full Transaction Thread Group 2-6,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,479,0,0
1649937468550,437,/addtocart-260,200,OK,Full Transaction Thread Group 2-6,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,437,0,0
1649937468987,663,/index.html-261,200,OK,Full Transaction Thread Group 2-6,text,true,,19926,518,7,8,https://www.demoblaze.com/index.html,614,0,0
1649937469650,368,/addtocart-314,200,OK,Full Transaction Thread Group 2-6,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,368,0,0
1649937470018,360,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-6,text,true,,337,487,6,7,https://api.demoblaze.com/viewcart,360,0,0
1649937470377,364,cart/view-339,200,OK,Full Transaction Thread Group 2-6,text,true,,900,449,6,7,https://api.demoblaze.com/view,364,0,0
1649937470742,345,cart/view-340,200,OK,Full Transaction Thread Group 2-6,text,true,,948,450,7,8,https://api.demoblaze.com/view,344,0,0
1649937471087,481,cart/view-341,200,OK,Full Transaction Thread Group 2-6,text,true,,713,450,7,8,https://api.demoblaze.com/view,481,0,0
1649937471568,347,cart/view-342,200,OK,Full Transaction Thread Group 2-6,text,true,,879,449,6,7,https://api.demoblaze.com/view,346,0,0
1649937471915,605,cart/view-343,200,OK,Full Transaction Thread Group 2-6,text,true,,729,450,6,7,https://api.demoblaze.com/view,605,0,0
1649937472521,402,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-6,text,true,,538,493,6,7,https://api.demoblaze.com/deleteitem,402,0,0
1649937472923,431,delete items/view-374,200,OK,Full Transaction Thread Group 2-6,text,true,,788,449,7,8,https://api.demoblaze.com/view,431,0,0
1649937473354,349,delete items/view-373,200,OK,Full Transaction Thread Group 2-6,text,true,,841,450,7,8,https://api.demoblaze.com/view,348,0,0
1649937473703,348,delete items/view-372,200,OK,Full Transaction Thread Group 2-6,text,true,,782,450,7,8,https://api.demoblaze.com/view,348,0,0
1649937474051,333,delete items/view-370,200,OK,Full Transaction Thread Group 2-6,text,true,,473,476,6,7,https://api.demoblaze.com/view,333,0,0
1649937474384,355,delete items/view-378,200,OK,Full Transaction Thread Group 2-6,text,true,,747,450,6,7,https://api.demoblaze.com/view,355,0,0
1649937474739,437,delete items/deleteitem-381,200,OK,Full Transaction Thread Group 2-6,text,true,,340,493,7,8,https://api.demoblaze.com/deleteitem,437,0,0
1649937475176,388,delete items/viewcart-400,200,OK,Full Transaction Thread Group 2-6,text,true,,583,487,7,8,https://api.demoblaze.com/viewcart,388,0,0
1649937475565,345,delete items/view-405,200,OK,Full Transaction Thread Group 2-6,text,true,,773,449,7,8,https://api.demoblaze.com/view,345,0,0
1649937475911,352,delete items/view-406,200,OK,Full Transaction Thread Group 2-6,text,true,,789,450,7,8,https://api.demoblaze.com/view,352,0,0
1649937476263,361,delete items/view-404,200,OK,Full Transaction Thread Group 2-6,text,true,,892,450,7,8,https://api.demoblaze.com/view,361,0,0
1649937476625,488,place order/deletecart-411,200,OK,Full Transaction Thread Group 2-6,text,true,,340,466,7,8,https://api.demoblaze.com/deletecart,488,0,0
1649937477002,357,contact/entries-586,200,OK,Send Message Thread Group 3-1,text,true,,1701,392,1,7,https://api.demoblaze.com/entries,357,0,0
1649937477359,477,contact/imgs/galaxy_s6.jpg-587,200,OK,Send Message Thread Group 3-1,bin,true,,107757,431,1,7,https://www.demoblaze.com/imgs/galaxy_s6.jpg,358,0,0
1649937477837,663,contact/imgs/iphone_6.jpg-588,200,OK,Send Message Thread Group 3-1,bin,true,,201267,430,1,7,https://www.demoblaze.com/imgs/iphone_6.jpg,478,0,0
1649937478500,375,contact/imgs/Nexus_6.jpg-590,200,OK,Send Message Thread Group 3-1,bin,true,,232121,429,1,7,https://www.demoblaze.com/imgs/Nexus_6.jpg,187,0,0
1649937467092,12001,Transaction Controller,200,"Number of samples in transaction : 27, number of failing samples : 0",Full Transaction Thread Group 2-7,,true,,55763,12993,7,8,null,0,11,675
1649937467093,920,/login-151,200,OK,Full Transaction Thread Group 2-7,text,true,,723,485,7,8,https://api.demoblaze.com/login,920,0,410
1649937468014,342,/view-202,200,OK,Full Transaction Thread Group 2-7,text,true,,867,452,7,8,https://api.demoblaze.com/view,342,0,0
1649937468357,575,/addtocart-205,200,OK,Full Transaction Thread Group 2-7,text,true,,331,544,7,8,https://api.demoblaze.com/addtocart,575,0,0
1649937468932,715,/addtocart-207,200,OK,Full Transaction Thread Group 2-7,text,true,,331,544,7,8,https://api.demoblaze.com/addtocart,715,0,0
1649937469648,807,/index.html-208,200,OK,Full Transaction Thread Group 2-7,text,true,,19926,517,6,7,https://www.demoblaze.com/index.html,698,0,265
1649937470455,476,/addtocart-258,200,OK,Full Transaction Thread Group 2-7,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,476,0,0
1649937470932,636,/addtocart-260,200,OK,Full Transaction Thread Group 2-7,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,636,0,0
1649937471568,189,/index.html-261,200,OK,Full Transaction Thread Group 2-7,text,true,,19926,518,6,7,https://www.demoblaze.com/index.html,159,0,0
1649937471757,763,/addtocart-314,200,OK,Full Transaction Thread Group 2-7,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,763,0,0
1649937472520,410,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-7,text,true,,675,487,6,7,https://api.demoblaze.com/viewcart,410,0,0
1649937472930,424,cart/view-339,200,OK,Full Transaction Thread Group 2-7,text,true,,890,449,7,8,https://api.demoblaze.com/view,424,0,0
1649937473354,356,cart/view-340,200,OK,Full Transaction Thread Group 2-7,text,true,,837,450,7,8,https://api.demoblaze.com/view,355,0,0
1649937473710,342,cart/view-341,200,OK,Full Transaction Thread Group 2-7,text,true,,759,450,7,8,https://api.demoblaze.com/view,341,0,0
1649937474052,337,cart/view-342,200,OK,Full Transaction Thread Group 2-7,text,true,,666,449,6,7,https://api.demoblaze.com/view,336,0,0
1649937474389,340,cart/view-343,200,OK,Full Transaction Thread Group 2-7,text,true,,824,450,6,7,https://api.demoblaze.com/view,340,0,0
1649937474730,397,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-7,text,true,,340,493,7,8,https://api.demoblaze.com/deleteitem,397,0,0
1649937475128,337,delete items/view-374,200,OK,Full Transaction Thread Group 2-7,text,true,,883,449,7,8,https://api.demoblaze.com/view,337,0,0
1649937475466,344,delete items/view-373,200,OK,Full Transaction Thread Group 2-7,text,true,,674,450,7,8,https://api.demoblaze.com/view,344,0,0
1649937475811,339,delete items/view-372,200,OK,Full Transaction Thread Group 2-7,text,true,,904,450,7,8,https://api.demoblaze.com/view,339,0,0
1649937476151,352,delete items/view-370,200,OK,Full Transaction Thread Group 2-7,text,true,,473,476,7,8,https://api.demoblaze.com/view,352,0,0
1649937476503,331,delete items/view-378,200,OK,Full Transaction Thread Group 2-7,text,true,,791,450,6,7,https://api.demoblaze.com/view,331,0,0
1649937476834,341,delete items/deleteitem-381,200,OK,Full Transaction Thread Group 2-7,text,true,,550,493,6,7,https://api.demoblaze.com/deleteitem,341,0,0
1649937477175,365,delete items/viewcart-400,200,OK,Full Transaction Thread Group 2-7,text,true,,643,487,6,7,https://api.demoblaze.com/viewcart,365,0,0
1649937477540,346,delete items/view-405,200,OK,Full Transaction Thread Group 2-7,text,true,,803,449,6,7,https://api.demoblaze.com/view,346,0,0
1649937477886,389,delete items/view-406,200,OK,Full Transaction Thread Group 2-7,text,true,,677,450,6,7,https://api.demoblaze.com/view,389,0,0
1649937478275,391,delete items/view-404,200,OK,Full Transaction Thread Group 2-7,text,true,,937,450,6,7,https://api.demoblaze.com/view,391,0,0
1649937478666,437,place order/deletecart-411,200,OK,Full Transaction Thread Group 2-7,text,true,,340,466,7,8,https://api.demoblaze.com/deletecart,437,0,0
1649937478875,580,contact/imgs/Lumia_1520.jpg-589,200,OK,Send Message Thread Group 3-1,bin,true,,145538,432,1,7,https://www.demoblaze.com/imgs/Lumia_1520.jpg,449,0,0
1649937479455,479,contact/imgs/xperia_z5.jpg-591,200,OK,Send Message Thread Group 3-1,bin,true,,143992,431,1,7,https://www.demoblaze.com/imgs/xperia_z5.jpg,346,0,0
1649937479934,273,contact/imgs/HTC_M9.jpg-592,200,OK,Send Message Thread Group 3-1,bin,true,,97258,428,1,7,https://www.demoblaze.com/imgs/HTC_M9.jpg,199,0,0
1649937469092,12034,Transaction Controller,200,"Number of samples in transaction : 27, number of failing samples : 0",Full Transaction Thread Group 2-8,,true,,54611,12993,7,7,null,0,10,975
1649937469093,784,/login-151,200,OK,Full Transaction Thread Group 2-8,text,true,,647,485,7,8,https://api.demoblaze.com/login,784,0,339
1649937469877,346,/view-202,200,OK,Full Transaction Thread Group 2-8,text,true,,711,452,7,8,https://api.demoblaze.com/view,346,0,0
1649937470222,709,/addtocart-205,200,OK,Full Transaction Thread Group 2-8,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,709,0,0
1649937470932,636,/addtocart-207,200,OK,Full Transaction Thread Group 2-8,text,true,,331,544,7,8,https://api.demoblaze.com/addtocart,636,0,0
1649937471568,932,/index.html-208,200,OK,Full Transaction Thread Group 2-8,text,true,,19926,517,6,7,https://www.demoblaze.com/index.html,875,0,636
1649937472500,443,/addtocart-258,200,OK,Full Transaction Thread Group 2-8,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,443,0,0
1649937472943,411,/addtocart-260,200,OK,Full Transaction Thread Group 2-8,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,411,0,0
1649937473354,169,/index.html-261,200,OK,Full Transaction Thread Group 2-8,text,true,,19926,518,7,8,https://www.demoblaze.com/index.html,164,0,0
1649937473523,365,/addtocart-314,200,OK,Full Transaction Thread Group 2-8,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,365,0,0
1649937473889,370,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-8,text,true,,337,487,6,7,https://api.demoblaze.com/viewcart,370,0,0
1649937474259,397,cart/view-339,200,OK,Full Transaction Thread Group 2-8,text,true,,696,449,6,7,https://api.demoblaze.com/view,397,0,0
1649937474656,339,cart/view-340,200,OK,Full Transaction Thread Group 2-8,text,true,,768,450,6,7,https://api.demoblaze.com/view,339,0,0
1649937474996,344,cart/view-341,200,OK,Full Transaction Thread Group 2-8,text,true,,833,450,7,8,https://api.demoblaze.com/view,344,0,0
1649937475340,338,cart/view-342,200,OK,Full Transaction Thread Group 2-8,text,true,,734,449,7,8,https://api.demoblaze.com/view,338,0,0
1649937475678,338,cart/view-343,200,OK,Full Transaction Thread Group 2-8,text,true,,789,450,7,8,https://api.demoblaze.com/view,338,0,0
1649937476016,341,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-8,text,true,,564,493,7,8,https://api.demoblaze.com/deleteitem,340,0,0
1649937476357,331,delete items/view-374,200,OK,Full Transaction Thread Group 2-8,text,true,,794,449,6,7,https://api.demoblaze.com/view,331,0,0
1649937476689,344,delete items/view-373,200,OK,Full Transaction Thread Group 2-8,text,true,,695,450,6,7,https://api.demoblaze.com/view,344,0,0
1649937477033,351,delete items/view-372,200,OK,Full Transaction Thread Group 2-8,text,true,,906,450,6,7,https://api.demoblaze.com/view,351,0,0
1649937477385,327,delete items/view-370,200,OK,Full Transaction Thread Group 2-8,text,true,,473,476,6,7,https://api.demoblaze.com/view,327,0,0
1649937477713,350,delete items/view-378,200,OK,Full Transaction Thread Group 2-8,text,true,,642,450,6,7,https://api.demoblaze.com/view,349,0,0
1649937478063,811,delete items/deleteitem-381,200,OK,Full Transaction Thread Group 2-8,text,true,,340,493,6,7,https://api.demoblaze.com/deleteitem,811,0,0
1649937478875,663,delete items/viewcart-400,200,OK,Full Transaction Thread Group 2-8,text,true,,337,487,6,7,https://api.demoblaze.com/viewcart,663,0,0
1649937479539,409,delete items/view-405,200,OK,Full Transaction Thread Group 2-8,text,true,,793,449,6,7,https://api.demoblaze.com/view,409,0,0
1649937479948,381,delete items/view-406,200,OK,Full Transaction Thread Group 2-8,text,true,,796,450,6,6,https://api.demoblaze.com/view,381,0,0
1649937480329,347,delete items/view-404,200,OK,Full Transaction Thread Group 2-8,text,true,,909,450,6,6,https://api.demoblaze.com/view,347,0,0
1649937480677,458,place order/deletecart-411,200,OK,Full Transaction Thread Group 2-8,text,true,,340,466,7,7,https://api.demoblaze.com/deletecart,458,0,0
1649937471085,12762,Transaction Controller,200,"Number of samples in transaction : 27, number of failing samples : 0",Full Transaction Thread Group 2-9,,true,,56120,12993,7,7,null,0,13,750
1649937471086,925,/login-151,200,OK,Full Transaction Thread Group 2-9,text,true,,707,485,6,7,https://api.demoblaze.com/login,925,0,482
1649937472011,489,/view-202,200,OK,Full Transaction Thread Group 2-9,text,true,,900,452,6,7,https://api.demoblaze.com/view,489,0,0
1649937472500,460,/addtocart-205,200,OK,Full Transaction Thread Group 2-9,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,460,0,0
1649937472960,475,/addtocart-207,200,OK,Full Transaction Thread Group 2-9,text,true,,331,544,7,8,https://api.demoblaze.com/addtocart,475,0,0
1649937473437,752,/index.html-208,200,OK,Full Transaction Thread Group 2-9,text,true,,19926,517,7,8,https://www.demoblaze.com/index.html,695,0,268
1649937474189,386,/addtocart-258,200,OK,Full Transaction Thread Group 2-9,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,386,0,0
1649937474576,396,/addtocart-260,200,OK,Full Transaction Thread Group 2-9,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,396,0,0
1649937474972,165,/index.html-261,200,OK,Full Transaction Thread Group 2-9,text,true,,19926,518,7,8,https://www.demoblaze.com/index.html,160,0,0
1649937475137,385,/addtocart-314,200,OK,Full Transaction Thread Group 2-9,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,385,0,0
1649937475523,371,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-9,text,true,,660,487,7,8,https://api.demoblaze.com/viewcart,371,0,0
1649937475895,380,cart/view-339,200,OK,Full Transaction Thread Group 2-9,text,true,,755,449,7,8,https://api.demoblaze.com/view,380,0,0
1649937476276,357,cart/view-340,200,OK,Full Transaction Thread Group 2-9,text,true,,803,450,7,8,https://api.demoblaze.com/view,357,0,0
1649937476633,395,cart/view-341,200,OK,Full Transaction Thread Group 2-9,text,true,,811,450,6,7,https://api.demoblaze.com/view,395,0,0
1649937477028,354,cart/view-342,200,OK,Full Transaction Thread Group 2-9,text,true,,823,449,6,7,https://api.demoblaze.com/view,354,0,0
1649937477382,452,cart/view-343,200,OK,Full Transaction Thread Group 2-9,text,true,,803,450,6,7,https://api.demoblaze.com/view,452,0,0
1649937477835,349,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-9,text,true,,677,493,6,7,https://api.demoblaze.com/deleteitem,349,0,0
1649937478185,1264,delete items/view-374,200,OK,Full Transaction Thread Group 2-9,text,true,,896,449,6,7,https://api.demoblaze.com/view,1264,0,0
1649937479449,480,delete items/view-373,200,OK,Full Transaction Thread Group 2-9,text,true,,696,450,6,7,https://api.demoblaze.com/view,480,0,0
1649937479930,403,delete items/view-372,200,OK,Full Transaction Thread Group 2-9,text,true,,917,450,6,6,https://api.demoblaze.com/view,403,0,0
1649937480334,337,delete items/view-370,200,OK,Full Transaction Thread Group 2-9,text,true,,473,476,6,6,https://api.demoblaze.com/view,337,0,0
1649937480672,408,delete items/view-378,200,OK,Full Transaction Thread Group 2-9,text,true,,668,450,6,6,https://api.demoblaze.com/view,408,0,0
1649937481080,342,delete items/deleteitem-381,200,OK,Full Transaction Thread Group 2-9,text,true,,617,493,6,6,https://api.demoblaze.com/deleteitem,342,0,0
1649937481423,462,delete items/viewcart-400,200,OK,Full Transaction Thread Group 2-9,text,true,,663,487,6,6,https://api.demoblaze.com/viewcart,462,0,0
1649937481885,355,delete items/view-405,200,OK,Full Transaction Thread Group 2-9,text,true,,784,449,6,6,https://api.demoblaze.com/view,355,0,0
1649937482240,397,delete items/view-406,200,OK,Full Transaction Thread Group 2-9,text,true,,740,450,6,6,https://api.demoblaze.com/view,397,0,0
1649937482637,613,delete items/view-404,200,OK,Full Transaction Thread Group 2-9,text,true,,880,450,7,7,https://api.demoblaze.com/view,613,0,0
1649937483250,610,place order/deletecart-411,200,OK,Full Transaction Thread Group 2-9,text,true,,340,466,7,7,https://api.demoblaze.com/deletecart,609,0,0
1649937473085,11977,Transaction Controller,200,"Number of samples in transaction : 27, number of failing samples : 0",Full Transaction Thread Group 2-10,,true,,40233,12993,6,6,null,0,11,603
1649937473086,782,/login-151,200,OK,Full Transaction Thread Group 2-10,text,true,,522,485,7,8,https://api.demoblaze.com/login,782,0,330
1649937473868,347,/view-202,200,OK,Full Transaction Thread Group 2-10,text,true,,822,452,7,8,https://api.demoblaze.com/view,347,0,0
1649937474216,377,/addtocart-205,200,OK,Full Transaction Thread Group 2-10,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,377,0,0
1649937474593,428,/addtocart-207,200,OK,Full Transaction Thread Group 2-10,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,428,0,0
1649937475022,672,/index.html-208,200,OK,Full Transaction Thread Group 2-10,text,true,,4981,517,7,8,https://www.demoblaze.com/index.html,672,0,273
1649937475695,361,/addtocart-258,200,OK,Full Transaction Thread Group 2-10,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,361,0,0
1649937476057,501,/addtocart-260,200,OK,Full Transaction Thread Group 2-10,text,true,,331,545,7,8,https://api.demoblaze.com/addtocart,501,0,0
1649937476558,222,/index.html-261,200,OK,Full Transaction Thread Group 2-10,text,true,,19926,518,6,7,https://www.demoblaze.com/index.html,165,0,0
1649937476780,395,/addtocart-314,200,OK,Full Transaction Thread Group 2-10,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,395,0,0
1649937477175,367,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-10,text,true,,547,487,6,7,https://api.demoblaze.com/viewcart,367,0,0
1649937477542,345,cart/view-339,200,OK,Full Transaction Thread Group 2-10,text,true,,781,449,6,7,https://api.demoblaze.com/view,345,0,0
1649937477888,606,cart/view-340,200,OK,Full Transaction Thread Group 2-10,text,true,,928,450,6,7,https://api.demoblaze.com/view,606,0,0
1649937478494,380,cart/view-341,200,OK,Full Transaction Thread Group 2-10,text,true,,700,450,6,7,https://api.demoblaze.com/view,380,0,0
1649937478875,645,cart/view-342,200,OK,Full Transaction Thread Group 2-10,text,true,,715,449,6,7,https://api.demoblaze.com/view,645,0,0
1649937479520,435,cart/view-343,200,OK,Full Transaction Thread Group 2-10,text,true,,810,450,6,7,https://api.demoblaze.com/view,434,0,0
1649937479955,545,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-10,text,true,,340,493,6,6,https://api.demoblaze.com/deleteitem,545,0,0
1649937480500,353,delete items/view-374,200,OK,Full Transaction Thread Group 2-10,text,true,,650,449,6,6,https://api.demoblaze.com/view,353,0,0
1649937480853,348,delete items/view-373,200,OK,Full Transaction Thread Group 2-10,text,true,,786,450,6,6,https://api.demoblaze.com/view,348,0,0
1649937481201,499,delete items/view-372,200,OK,Full Transaction Thread Group 2-10,text,true,,804,450,6,6,https://api.demoblaze.com/view,499,0,0
1649937481700,331,delete items/view-370,200,OK,Full Transaction Thread Group 2-10,text,true,,473,476,6,6,https://api.demoblaze.com/view,331,0,0
1649937482032,350,delete items/view-378,200,OK,Full Transaction Thread Group 2-10,text,true,,791,450,6,6,https://api.demoblaze.com/view,350,0,0
1649937482382,403,delete items/deleteitem-381,200,OK,Full Transaction Thread Group 2-10,text,true,,340,493,6,6,https://api.demoblaze.com/deleteitem,403,0,0
1649937482785,790,delete items/viewcart-400,200,OK,Full Transaction Thread Group 2-10,text,true,,847,487,7,7,https://api.demoblaze.com/viewcart,790,0,0
1649937483576,344,delete items/view-405,200,OK,Full Transaction Thread Group 2-10,text,true,,744,449,6,6,https://api.demoblaze.com/view,344,0,0
1649937483920,342,delete items/view-406,200,OK,Full Transaction Thread Group 2-10,text,true,,763,450,6,6,https://api.demoblaze.com/view,342,0,0
1649937484263,347,delete items/view-404,200,OK,Full Transaction Thread Group 2-10,text,true,,968,450,6,6,https://api.demoblaze.com/view,347,0,0
1649937484610,462,place order/deletecart-411,200,OK,Full Transaction Thread Group 2-10,text,true,,340,466,6,6,https://api.demoblaze.com/deletecart,462,0,0
1649937475089,11158,Transaction Controller,200,"Number of samples in transaction : 27, number of failing samples : 0",Full Transaction Thread Group 2-11,,true,,55219,12993,6,6,null,0,7,520
1649937475090,693,/login-151,200,OK,Full Transaction Thread Group 2-11,text,true,,537,485,7,8,https://api.demoblaze.com/login,693,0,261
1649937475783,343,/view-202,200,OK,Full Transaction Thread Group 2-11,text,true,,736,452,7,8,https://api.demoblaze.com/view,343,0,0
1649937476126,417,/addtocart-205,200,OK,Full Transaction Thread Group 2-11,text,true,,331,544,7,8,https://api.demoblaze.com/addtocart,417,0,0
1649937476543,389,/addtocart-207,200,OK,Full Transaction Thread Group 2-11,text,true,,331,544,6,7,https://api.demoblaze.com/addtocart,389,0,0
1649937476933,540,/index.html-208,200,OK,Full Transaction Thread Group 2-11,text,true,,19926,517,6,7,https://www.demoblaze.com/index.html,484,0,259
1649937477474,374,/addtocart-258,200,OK,Full Transaction Thread Group 2-11,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,374,0,0
1649937477848,646,/addtocart-260,200,OK,Full Transaction Thread Group 2-11,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,646,0,0
1649937478494,164,/index.html-261,200,OK,Full Transaction Thread Group 2-11,text,true,,19926,518,6,7,https://www.demoblaze.com/index.html,158,0,0
1649937478658,348,/addtocart-314,200,OK,Full Transaction Thread Group 2-11,text,true,,331,545,6,7,https://api.demoblaze.com/addtocart,348,0,0
1649937479007,521,cart/viewcart-332,200,OK,Full Transaction Thread Group 2-11,text,true,,337,487,6,7,https://api.demoblaze.com/viewcart,521,0,0
1649937479528,431,cart/view-339,200,OK,Full Transaction Thread Group 2-11,text,true,,758,449,6,7,https://api.demoblaze.com/view,430,0,0
1649937479959,490,cart/view-340,200,OK,Full Transaction Thread Group 2-11,text,true,,818,450,6,6,https://api.demoblaze.com/view,490,0,0
1649937480449,352,cart/view-341,200,OK,Full Transaction Thread Group 2-11,text,true,,712,450,6,6,https://api.demoblaze.com/view,351,0,0
1649937480801,349,cart/view-342,200,OK,Full Transaction Thread Group 2-11,text,true,,788,449,6,6,https://api.demoblaze.com/view,349,0,0
1649937481150,549,cart/view-343,200,OK,Full Transaction Thread Group 2-11,text,true,,846,450,6,6,https://api.demoblaze.com/view,549,0,0
1649937481700,391,delete items/deleteitem-348,200,OK,Full Transaction Thread Group 2-11,text,true,,340,493,6,6,https://api.demoblaze.com/deleteitem,390,0,0
1649937482091,334,delete items/view-374,200,OK,Full Transaction Thread Group 2-11,text,true,,875,449,6,6,https://api.demoblaze.com/view,334,0,0
1649937482425,356,delete items/view-373,200,OK,Full Transaction Thread Group 2-11,text,true,,747,450,6,6,https://api.demoblaze.com/view,356,0,0
